source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,24,12,1,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,2,11.229287384938111,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,3,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,4,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,5,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,6,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,7,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,8,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,9,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,10,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,11,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,12,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,13,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,14,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,15,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,16,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,17,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,18,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,19,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,20,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,22,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,23,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,0,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,1,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,2,11.229287384938111,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,3,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,4,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,5,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,6,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,7,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,8,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,9,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,13,10,13.503789683449469,0.0
